-0.00390625	0.135417	
-0.00292969	0.135382	
-0.00195312	0.135356	
-0.000976562	0.135341	
0	0.135336	
0.000976562	0.135341	
0.00195312	0.135356	
0.00292969	0.135382	
0.00390625	0.135417	
0.00488281	0.135463	
0.00585938	0.135519	
0.00683594	0.135586	
0.0078125	0.135662	
0.00878906	0.135749	
0.00976562	0.135846	
0.0107422	0.135953	
0.0117188	0.136071	
0.0126953	0.136199	
0.0136719	0.136337	
0.0146484	0.136486	
0.015625	0.136645	
0.0166016	0.136815	
0.0175781	0.136995	
0.0185547	0.137186	
0.0195312	0.137387	
0.0205078	0.137598	
0.0214844	0.137821	
0.0224609	0.138054	
0.0234375	0.138297	
0.0244141	0.138552	
0.0253906	0.138817	
0.0263672	0.139093	
0.0273438	0.13938	
0.0283203	0.139678	
0.0292969	0.139987	
0.0302734	0.140307	
0.03125	0.140638	
0.0322266	0.14098	
0.0332031	0.141334	
0.0341797	0.141699	
0.0351562	0.142075	
0.0361328	0.142463	
0.0371094	0.142862	
0.0380859	0.143273	
0.0390625	0.143695	
0.0400391	0.14413	
0.0410156	0.144576	
0.0419922	0.145034	
0.0429688	0.145504	
0.0439453	0.145987	
0.0449219	0.146481	
0.0458984	0.146988	
0.046875	0.147507	
0.0478516	0.148039	
0.0488281	0.148583	
0.0498047	0.149141	
0.0507812	0.14971	
0.0517578	0.150293	
0.0527344	0.150889	
0.0537109	0.151498	
0.0546875	0.15212	
0.0556641	0.152756	
0.0566406	0.153405	
0.0576172	0.154068	
0.0585938	0.154744	
0.0595703	0.155435	
0.0605469	0.156139	
0.0615234	0.156858	
0.0625	0.157591	
0.0634766	0.158338	
0.0644531	0.1591	
0.0654297	0.159876	
0.0664062	0.160668	
0.0673828	0.161474	
0.0683594	0.162296	
0.0693359	0.163133	
0.0703125	0.163986	
0.0712891	0.164854	
0.0722656	0.165738	
0.0732422	0.166639	
0.0742188	0.167555	
0.0751953	0.168488	
0.0761719	0.169437	
0.0771484	0.170403	
0.078125	0.171386	
0.0791016	0.172386	
0.0800781	0.173403	
0.0810547	0.174438	
0.0820312	0.175491	
0.0830078	0.176561	
0.0839844	0.17765	
0.0849609	0.178757	
0.0859375	0.179882	
0.0869141	0.181027	
0.0878906	0.18219	
0.0888672	0.183372	
0.0898438	0.184574	
0.0908203	0.185796	
0.0917969	0.187038	
0.0927734	0.1883	
0.09375	0.189582	
0.0947266	0.190885	
0.0957031	0.192209	
0.0966797	0.193554	
0.0976562	0.19492	
0.0986328	0.196308	
0.0996094	0.197719	
0.100586	0.199151	
0.101562	0.200606	
0.102539	0.202084	
0.103516	0.203586	
0.104492	0.20511	
0.105469	0.206658	
0.106445	0.208231	
0.107422	0.209827	
0.108398	0.211449	
0.109375	0.213095	
0.110352	0.214767	
0.111328	0.216464	
0.112305	0.218188	
0.113281	0.219937	
0.114258	0.221714	
0.115234	0.223517	
0.116211	0.225348	
0.117188	0.227206	
0.118164	0.229093	
0.119141	0.231008	
0.120117	0.232952	
0.121094	0.234925	
0.12207	0.236928	
0.123047	0.238961	
0.124023	0.241024	
0.125	0.243118	
0.125977	0.245243	
0.126953	0.2474	
0.12793	0.24959	
0.128906	0.251811	
0.129883	0.254066	
0.130859	0.256354	
0.131836	0.258676	
0.132812	0.261032	
0.133789	0.263423	
0.134766	0.265849	
0.135742	0.268311	
0.136719	0.270809	
0.137695	0.273344	
0.138672	0.275916	
0.139648	0.278526	
0.140625	0.281174	
0.141602	0.283861	
0.142578	0.286587	
0.143555	0.289353	
0.144531	0.292159	
0.145508	0.295006	
0.146484	0.297894	
0.147461	0.300825	
0.148438	0.303798	
0.149414	0.306814	
0.150391	0.309874	
0.151367	0.312978	
0.152344	0.316127	
0.15332	0.319322	
0.154297	0.322563	
0.155273	0.32585	
0.15625	0.329185	
0.157227	0.332568	
0.158203	0.336	
0.15918	0.339481	
0.160156	0.343012	
0.161133	0.346594	
0.162109	0.350227	
0.163086	0.353912	
0.164062	0.35765	
0.165039	0.361442	
0.166016	0.365288	
0.166992	0.369188	
0.167969	0.373144	
0.168945	0.377157	
0.169922	0.381227	
0.170898	0.385354	
0.171875	0.389541	
0.172852	0.393786	
0.173828	0.398092	
0.174805	0.40246	
0.175781	0.406888	
0.176758	0.41138	
0.177734	0.415935	
0.178711	0.420555	
0.179688	0.425239	
0.180664	0.42999	
0.181641	0.434807	
0.182617	0.439692	
0.183594	0.444646	
0.18457	0.44967	
0.185547	0.454764	
0.186523	0.459929	
0.1875	0.465166	
0.188477	0.470477	
0.189453	0.475862	
0.19043	0.481322	
0.191406	0.486858	
0.192383	0.492471	
0.193359	0.498162	
0.194336	0.503932	
0.195312	0.509781	
0.196289	0.515712	
0.197266	0.521725	
0.198242	0.527821	
0.199219	0.534001	
0.200195	0.540267	
0.201172	0.546618	
0.202148	0.553056	
0.203125	0.559583	
0.204102	0.5662	
0.205078	0.572907	
0.206055	0.579705	
0.207031	0.586596	
0.208008	0.593581	
0.208984	0.600661	
0.209961	0.607837	
0.210938	0.61511	
0.211914	0.622482	
0.212891	0.629953	
0.213867	0.637525	
0.214844	0.645199	
0.21582	0.652977	
0.216797	0.660858	
0.217773	0.668845	
0.21875	0.676939	
0.219727	0.685141	
0.220703	0.693452	
0.22168	0.701874	
0.222656	0.710407	
