-0.00390625	0.135426	
-0.00292969	0.135388	
-0.00195312	0.13536	
-0.000976562	0.135343	
0	0.135336	
0.000976562	0.135339	
0.00195312	0.135352	
0.00292969	0.135376	
0.00390625	0.135409	
0.00488281	0.135453	
0.00585938	0.135507	
0.00683594	0.135571	
0.0078125	0.135646	
0.00878906	0.135731	
0.00976562	0.135826	
0.0107422	0.135931	
0.0117188	0.136047	
0.0126953	0.136173	
0.0136719	0.136309	
0.0146484	0.136456	
0.015625	0.136613	
0.0166016	0.13678	
0.0175781	0.136958	
0.0185547	0.137147	
0.0195312	0.137346	
0.0205078	0.137555	
0.0214844	0.137775	
0.0224609	0.138006	
0.0234375	0.138248	
0.0244141	0.1385	
0.0253906	0.138763	
0.0263672	0.139037	
0.0273438	0.139322	
0.0283203	0.139617	
0.0292969	0.139924	
0.0302734	0.140242	
0.03125	0.140571	
0.0322266	0.140911	
0.0332031	0.141262	
0.0341797	0.141625	
0.0351562	0.141999	
0.0361328	0.142384	
0.0371094	0.142781	
0.0380859	0.14319	
0.0390625	0.14361	
0.0400391	0.144042	
0.0410156	0.144486	
0.0419922	0.144942	
0.0429688	0.145409	
0.0439453	0.145889	
0.0449219	0.146381	
0.0458984	0.146886	
0.046875	0.147403	
0.0478516	0.147932	
0.0488281	0.148474	
0.0498047	0.149028	
0.0507812	0.149595	
0.0517578	0.150176	
0.0527344	0.150769	
0.0537109	0.151375	
0.0546875	0.151995	
0.0556641	0.152628	
0.0566406	0.153274	
0.0576172	0.153934	
0.0585938	0.154608	
0.0595703	0.155295	
0.0605469	0.155997	
0.0615234	0.156713	
0.0625	0.157443	
0.0634766	0.158187	
0.0644531	0.158946	
0.0654297	0.15972	
0.0664062	0.160508	
0.0673828	0.161312	
0.0683594	0.162131	
0.0693359	0.162965	
0.0703125	0.163814	
0.0712891	0.164679	
0.0722656	0.16556	
0.0732422	0.166457	
0.0742188	0.16737	
0.0751953	0.1683	
0.0761719	0.169246	
0.0771484	0.170208	
0.078125	0.171188	
0.0791016	0.172184	
0.0800781	0.173198	
0.0810547	0.17423	
0.0820312	0.175279	
0.0830078	0.176346	
0.0839844	0.177431	
0.0849609	0.178534	
0.0859375	0.179656	
0.0869141	0.180796	
0.0878906	0.181956	
0.0888672	0.183134	
0.0898438	0.184332	
0.0908203	0.18555	
0.0917969	0.186788	
0.0927734	0.188046	
0.09375	0.189324	
0.0947266	0.190622	
0.0957031	0.191942	
0.0966797	0.193283	
0.0976562	0.194645	
0.0986328	0.196029	
0.0996094	0.197435	
0.100586	0.198863	
0.101562	0.200314	
0.102539	0.201787	
0.103516	0.203283	
0.104492	0.204803	
0.105469	0.206347	
0.106445	0.207914	
0.107422	0.209506	
0.108398	0.211123	
0.109375	0.212764	
0.110352	0.214431	
0.111328	0.216123	
0.112305	0.217841	
0.113281	0.219585	
0.114258	0.221356	
0.115234	0.223154	
0.116211	0.224979	
0.117188	0.226832	
0.118164	0.228713	
0.119141	0.230623	
0.120117	0.232561	
0.121094	0.234528	
0.12207	0.236525	
0.123047	0.238552	
0.124023	0.240609	
0.125	0.242697	
0.125977	0.244816	
0.126953	0.246966	
0.12793	0.249149	
0.128906	0.251364	
0.129883	0.253612	
0.130859	0.255894	
0.131836	0.258209	
0.132812	0.260558	
0.133789	0.262942	
0.134766	0.265361	
0.135742	0.267816	
0.136719	0.270307	
0.137695	0.272834	
0.138672	0.275399	
0.139648	0.278001	
0.140625	0.280642	
0.141602	0.28332	
0.142578	0.286039	
0.143555	0.288796	
0.144531	0.291594	
0.145508	0.294433	
0.146484	0.297313	
0.147461	0.300235	
0.148438	0.3032	
0.149414	0.306207	
0.150391	0.309258	
0.151367	0.312354	
0.152344	0.315494	
0.15332	0.318679	
0.154297	0.321911	
0.155273	0.325189	
0.15625	0.328515	
0.157227	0.331888	
0.158203	0.33531	
0.15918	0.338781	
0.160156	0.342302	
0.161133	0.345874	
0.162109	0.349496	
0.163086	0.353171	
0.164062	0.356899	
0.165039	0.360679	
0.166016	0.364514	
0.166992	0.368404	
0.167969	0.372349	
0.168945	0.37635	
0.169922	0.380408	
0.170898	0.384524	
0.171875	0.388699	
0.172852	0.392932	
0.173828	0.397226	
0.174805	0.401581	
0.175781	0.405998	
0.176758	0.410477	
0.177734	0.415019	
0.178711	0.419625	
0.179688	0.424297	
0.180664	0.429034	
0.181641	0.433838	
0.182617	0.43871	
0.183594	0.44365	
0.18457	0.448659	
0.185547	0.453739	
0.186523	0.45889	
0.1875	0.464113	
0.188477	0.469409	
0.189453	0.474779	
0.19043	0.480224	
0.191406	0.485744	
0.192383	0.491342	
0.193359	0.497017	
0.194336	0.502771	
0.195312	0.508605	
0.196289	0.51452	
0.197266	0.520516	
0.198242	0.526595	
0.199219	0.532759	
0.200195	0.539007	
0.201172	0.545341	
0.202148	0.551762	
0.203125	0.558271	
0.204102	0.564869	
0.205078	0.571558	
0.206055	0.578338	
0.207031	0.58521	
0.208008	0.592176	
0.208984	0.599237	
0.209961	0.606394	
0.210938	0.613648	
0.211914	0.621	
0.212891	0.628451	
0.213867	0.636003	
0.214844	0.643656	
0.21582	0.651413	
0.216797	0.659273	
0.217773	0.667239	
0.21875	0.675312	
0.219727	0.683492	
0.220703	0.691781	
0.22168	0.70018	
0.222656	0.708691	
0.223633	0.717315	
0.224609	0.726053	
0.225586	0.734906	
0.226562	0.743875	
0.227539	0.752963	
0.228516	0.762169	
0.229492	0.771496	
0.230469	0.780945	
0.231445	0.790517	
0.232422	0.800213	
0.233398	0.810035	
0.234375	0.819984	
0.235352	0.830062	
0.236328	0.840269	
0.237305	0.850607	
0.238281	0.861078	
0.239258	0.871682	
0.240234	0.882422	
0.241211	0.893298	
0.242188	0.904313	
0.243164	0.915466	
0.244141	0.92676	
0.245117	0.938196	
0.246094	0.949775	
0.24707	0.9615	
0.248047	0.97337	
0.249023	0.985388	
0.25	0.997555	
0.250977	1.00987	
0.251953	1.02234	
0.25293	1.03496	
0.253906	1.04774	
0.254883	1.06067	
0.255859	1.07376	
0.256836	1.08701	
0.257812	1.10042	
0.258789	1.11399	
0.259766	1.12772	
0.260742	1.14162	
0.261719	1.15568	
0.262695	1.16991	
0.263672	1.1843	
0.264648	1.19887	
0.265625	1.21361	
0.266602	1.22852	
0.267578	1.2436	
0.268555	1.25886	
0.269531	1.27429	
0.270508	1.2899	
0.271484	1.30569	
0.272461	1.32166	
0.273438	1.33782	
0.274414	1.35415	
0.275391	1.37067	
0.276367	1.38737	
0.277344	1.40426	
0.27832	1.42134	
0.279297	1.4386	
0.280273	1.45606	
0.28125	1.4737	
0.282227	1.49154	
0.283203	1.50957	
0.28418	1.5278	
0.285156	1.54622	
0.286133	1.56484	
0.287109	1.58365	
0.288086	1.60266	
0.289062	1.62188	
0.290039	1.64129	
0.291016	1.66091	
0.291992	1.68072	
0.292969	1.70074	
0.293945	1.72097	
0.294922	1.7414	
0.295898	1.76203	
0.296875	1.78287	
0.297852	1.80392	
0.298828	1.82518	
0.299805	1.84664	
0.300781	1.86832	
0.301758	1.8902	
0.302734	1.91229	
0.303711	1.9346	
0.304688	1.95712	
0.305664	1.97985	
0.306641	2.00279	
0.307617	2.02594	
0.308594	2.04931	
0.30957	2.07289	
0.310547	2.09669	
0.311523	2.1207	
0.3125	2.14492	
0.313477	2.16936	
0.314453	2.19401	
0.31543	2.21888	
0.316406	2.24396	
0.317383	2.26926	
0.318359	2.29477	
0.319336	2.32049	
0.320312	2.34643	
0.321289	2.37258	
0.322266	2.39895	
0.323242	2.42553	
0.324219	2.45232	
0.325195	2.47932	
0.326172	2.50654	
0.327148	2.53396	
0.328125	2.5616	
0.329102	2.58945	
0.330078	2.6175	
0.331055	2.64576	
0.332031	2.67423	
0.333008	2.70291	
0.333984	2.73179	
0.334961	2.76088	
0.335938	2.79017	
0.336914	2.81966	
0.337891	2.84935	
0.338867	2.87924	
0.339844	2.90933	
0.34082	2.93962	
0.341797	2.9701	
0.342773	3.00077	
0.34375	3.03163	
0.344727	3.06269	
0.345703	3.09393	
0.34668	3.12535	
0.347656	3.15697	
0.348633	3.18876	
0.349609	3.22073	
0.350586	3.25288	
0.351562	3.2852	
0.352539	3.3177	
0.353516	3.35037	
0.354492	3.3832	
0.355469	3.4162	
0.356445	3.44936	
0.357422	3.48269	
0.358398	3.51616	
0.359375	3.5498	
0.360352	3.58358	
0.361328	3.61751	
0.362305	3.65158	
0.363281	3.6858	
0.364258	3.72015	
0.365234	3.75464	
0.366211	3.78926	
0.367188	3.82401	
0.368164	3.85888	
0.369141	3.89387	
0.370117	3.92898	
0.371094	3.9642	
0.37207	3.99953	
0.373047	4.03496	
0.374023	4.07049	
0.375	4.10612	
0.375977	4.14184	
0.376953	4.17764	
0.37793	4.21353	
0.378906	4.2495	
0.379883	4.28554	
0.380859	4.32165	
0.381836	4.35783	
0.382812	4.39406	
0.383789	4.43035	
0.384766	4.46668	
0.385742	4.50307	
0.386719	4.53949	
0.387695	4.57594	
0.388672	4.61242	
0.389648	4.64893	
0.390625	4.68545	
0.391602	4.72199	
0.392578	4.75853	
0.393555	4.79508	
0.394531	4.83162	
0.395508	4.86815	
0.396484	4.90466	
0.397461	4.94115	
0.398438	4.97762	
0.399414	5.01405	
0.400391	5.05044	
0.401367	5.08678	
0.402344	5.12307	
0.40332	5.15931	
0.404297	5.19548	
0.405273	5.23157	
0.40625	5.26759	
0.407227	5.30353	
0.408203	5.33938	
0.40918	5.37513	
0.410156	5.41077	
0.411133	5.44631	
0.412109	5.48173	
0.413086	5.51703	
0.414062	5.55219	
0.415039	5.58722	
0.416016	5.62211	
0.416992	5.65685	
0.417969	5.69143	
0.418945	5.72585	
0.419922	5.7601	
0.420898	5.79417	
0.421875	5.82805	
0.422852	5.86175	
0.423828	5.89525	
0.424805	5.92854	
0.425781	5.96162	
0.426758	5.99448	
0.427734	6.02712	
0.428711	6.05953	
0.429688	6.09169	
0.430664	6.12361	
0.431641	6.15528	
0.432617	6.18669	
0.433594	6.21783	
0.43457	6.2487	
0.435547	6.27929	
0.436523	6.3096	
0.4375	6.3396	
0.438477	6.36931	
0.439453	6.39872	
0.44043	6.4278	
0.441406	6.45657	
0.442383	6.48502	
0.443359	6.51312	
0.444336	6.54089	
0.445312	6.56832	
0.446289	6.59539	
0.447266	6.6221	
0.448242	6.64845	
0.449219	6.67442	
0.450195	6.70002	
0.451172	6.72524	
0.452148	6.75006	
0.453125	6.77449	
0.454102	6.79852	
0.455078	6.82214	
0.456055	6.84535	
0.457031	6.86814	
0.458008	6.89051	
0.458984	6.91244	
