-0.00390625	5.73081e-36	
-0.00292969	7.20515e-36	
-0.00195312	4.23879e-36	
-0.000976562	-3.19789e-36	
0	-1.19641e-35	
0.000976562	-1.64637e-35	
0.00195312	-1.14413e-35	
0.00292969	4.13354e-36	
0.00390625	2.43203e-35	
0.00488281	3.70749e-35	
0.00585938	2.98241e-35	
0.00683594	-1.94489e-36	
0.0078125	-4.76811e-35	
0.00878906	-8.19994e-35	
0.00976562	-7.53862e-35	
0.0107422	-1.28449e-35	
0.0117188	8.87675e-35	
0.0126953	1.77367e-34	
0.0136719	1.85123e-34	
0.0146484	6.80195e-35	
0.015625	-1.52437e-34	
0.0166016	-3.73106e-34	
0.0175781	-4.41769e-34	
0.0185547	-2.38701e-34	
0.0195312	2.25798e-34	
0.0205078	7.57235e-34	
0.0214844	1.02331e-33	
0.0224609	7.16026e-34	
0.0234375	-2.2694e-34	
0.0244141	-1.46457e-33	
0.0253906	-2.29487e-33	
0.0263672	-1.96146e-33	
0.0273438	-1.39714e-34	
0.0283203	2.64211e-33	
0.0292969	4.96014e-33	
0.0302734	5.03423e-33	
0.03125	1.75648e-33	
0.0322266	-4.25316e-33	
0.0332031	-1.02565e-32	
0.0341797	-1.22383e-32	
0.0351562	-6.98657e-33	
0.0361328	5.39961e-33	
0.0371094	2.00386e-32	
0.0380859	2.82795e-32	
0.0390625	2.16715e-32	
0.0400391	-2.37176e-33	
0.0410156	-3.61569e-32	
0.0419922	-6.20116e-32	
0.0429688	-5.92593e-32	
0.0439453	-1.63566e-32	
0.0449219	5.73606e-32	
0.0458984	1.28142e-31	
0.046875	1.48528e-31	
0.0478516	8.18365e-32	
0.0488281	-6.91368e-32	
0.0498047	-2.45805e-31	
0.0507812	-3.45979e-31	
0.0517578	-2.69641e-31	
0.0527344	1.58421e-32	
0.0537109	4.23988e-31	
0.0546875	7.50067e-31	
0.0556641	7.47743e-31	
0.0566406	2.6694e-31	
0.0576172	-6.06928e-31	
0.0585938	-1.49989e-30	
0.0595703	-1.85473e-30	
0.0605469	-1.19952e-30	
0.0615234	5.16375e-31	
0.0625	2.69929e-30	
0.0634766	4.19159e-30	
0.0644531	3.74084e-30	
0.0654297	7.39201e-31	
0.0664062	-4.10632e-30	
0.0673828	-8.61957e-30	
0.0683594	-9.84266e-30	
0.0693359	-5.51498e-30	
0.0703125	4.2159e-30	
0.0712891	1.58012e-29	
0.0722656	2.29443e-29	
0.0732422	1.92312e-29	
0.0742188	2.00615e-30	
0.0751953	-2.43195e-29	
0.0761719	-4.77901e-29	
0.0771484	-5.28016e-29	
0.078125	-2.79434e-29	
0.0791016	2.5215e-29	
0.0800781	8.72757e-29	
0.0810547	1.24756e-28	
0.0820312	1.03956e-28	
0.0830078	1.11028e-29	
0.0839844	-1.30536e-28	
0.0849609	-2.58084e-28	
0.0859375	-2.88963e-28	
0.0869141	-1.61296e-28	
0.0878906	1.20163e-28	
0.0888672	4.57316e-28	
0.0898438	6.75387e-28	
0.0908203	5.92107e-28	
0.0917969	1.2169e-28	
0.0927734	-6.32155e-28	
0.09375	-1.35338e-27	
0.0947266	-1.6048e-27	
0.0957031	-1.02982e-27	
0.0966797	4.04472e-28	
0.0976562	2.24579e-27	
0.0986328	3.60569e-27	
0.0996094	3.48195e-27	
0.100586	1.28722e-27	
0.101562	-2.63091e-27	
0.102539	-6.78026e-27	
0.103516	-8.87912e-27	
0.104492	-6.81691e-27	
0.105469	6.58401e-29	
0.106445	9.96865e-27	
0.107422	1.85828e-26	
0.108398	2.0444e-26	
0.109375	1.1524e-26	
0.110352	-7.86916e-27	
0.111328	-3.13829e-26	
0.112305	-4.75732e-26	
0.113281	-4.41261e-26	
0.114258	-1.43812e-26	
0.115234	3.65001e-26	
0.116211	8.9312e-26	
0.117188	1.15446e-25	
0.118164	8.87426e-26	
0.119141	1.05784e-27	
0.120117	-1.25493e-25	
0.121094	-2.37775e-25	
0.12207	-2.67644e-25	
0.123047	-1.63037e-25	
0.124023	7.65708e-26	
0.125	3.77895e-25	
0.125977	6.0252e-25	
0.126953	5.94817e-25	
0.12793	2.59482e-25	
0.128906	-3.6104e-25	
0.129883	-1.05136e-24	
0.130859	-1.46698e-24	
0.131836	-1.26634e-24	
0.132812	-2.96759e-25	
0.133789	1.24394e-24	
0.134766	2.76723e-24	
0.135742	3.44729e-24	
0.136719	2.56582e-24	
